mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_bagging_freq,param_boosting_type,param_early_stopping_rounds,param_learning_rate,param_max_bin,param_n_estimators,param_num_leaves,param_num_threads,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.79528865814209,0.046797324304221684,0.004370737075805664,0.0005088082266340358,0.8,2,rf,0,0.1,255,600,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.6068607671826916,0.5566039737128252,0.5823849457139691,0.591021747578863,0.4258777877797999,0.5525498443936298,0.06539440775938321,25
5.0143345355987545,0.07152469518544738,0.0043293476104736325,0.002472470541861409,0.8,2,rf,0,0.1,255,800,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 31, 'num_threads': 4}",0.6065173637868394,0.554994107000055,0.5829502302790129,0.5920960109030757,0.42570879211634605,0.5524533008170659,0.06556699818691779,31
5.020976305007935,0.3079413104387472,0.004655218124389649,0.0005470252851679816,0.8,2,rf,0,0.1,255,800,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.6065173637868394,0.554994107000055,0.5829502302790129,0.5920960109030757,0.42570879211634605,0.5524533008170659,0.06556699818691779,31
2.5149638175964357,0.060234661069269974,0.004520225524902344,0.0024403085438783963,0.8,2,rf,0,0.2,255,400,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.6069725301510867,0.5582418245035075,0.5796181871293179,0.5930962440154892,0.42502729921303173,0.5525912170024866,0.06577678014961237,19
2.6211170673370363,0.127989492234862,0.0035089969635009764,0.0013131583895728252,0.8,2,rf,0,0.2,255,400,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.6069725301510867,0.5582418245035075,0.5796181871293179,0.5930962440154892,0.42502729921303173,0.5525912170024866,0.06577678014961237,19
3.7376591682434084,0.18004892491978516,0.004653358459472656,0.0013708543900121323,0.8,2,rf,0,0.2,255,600,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.6068607671826916,0.5566039737128252,0.5823849457139691,0.591021747578863,0.4258777877797999,0.5525498443936298,0.06539440775938321,25
3.7870392322540285,0.034256630341061946,0.0038288593292236327,0.002059145548189021,0.8,2,rf,0,0.2,255,600,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.6068607671826916,0.5566039737128252,0.5823849457139691,0.591021747578863,0.4258777877797999,0.5525498443936298,0.06539440775938321,25
5.013495349884034,0.06708948674155482,0.0052226543426513675,0.0008627557110284495,0.8,2,rf,0,0.2,255,800,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 31, 'num_threads': 4}",0.6065173637868394,0.554994107000055,0.5829502302790129,0.5920960109030757,0.42570879211634605,0.5524533008170659,0.06556699818691779,31
5.061569881439209,0.07229952577748387,0.00592498779296875,0.0013113122367473635,0.8,2,rf,0,0.2,255,800,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.6065173637868394,0.554994107000055,0.5829502302790129,0.5920960109030757,0.42570879211634605,0.5524533008170659,0.06556699818691779,31
2.5056132793426515,0.0362991788251187,0.005038070678710938,0.0003302287671218071,0.8,2,rf,0,0.4,255,400,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.6069725301510867,0.5582418245035075,0.5796181871293179,0.5930962440154892,0.42502729921303173,0.5525912170024866,0.06577678014961237,19
